"","date","r_f","r_mkt","r_me","r_ia","r_roe","r_eg"
"11882",2014-03-18,1e-04,0.7665,0.7116,-0.2648,-0.2761,0.2149
"11883",2014-03-19,1e-04,-0.6797,0.085,0.0334,0.0994,0.0234
"11884",2014-03-20,1e-04,0.4695,-0.1256,0.3051,0.025,0.3295
"11885",2014-03-21,1e-04,-0.2869,0.0246,0.5543,0.349,-0.224
"11886",2014-03-24,1e-04,-0.6074,-0.7331,0.4472,0.7675,0.4222
"11887",2014-03-25,1e-04,0.3433,-0.3697,0.0983,0.1295,0.0607
"11888",2014-03-26,1e-04,-0.8165,-1.0555,0.4399,0.5486,0.1939
"11889",2014-03-27,1e-04,-0.1072,-0.3775,0.1376,-0.5471,-0.3714
"11890",2014-03-28,1e-04,0.4472,-0.3759,0.31,0.1171,-0.0895
"11891",2014-03-31,1e-04,0.9185,1.123,0.0678,0.0143,0.0234
"11892",2014-04-01,1e-04,0.826,0.5541,-0.2044,0.0801,0.1156
"11893",2014-04-02,1e-04,0.283,0.041,-0.0605,0.0231,-0.2445
"11894",2014-04-03,1e-04,-0.3097,-0.8832,0.4844,0.3113,-0.0037
"11895",2014-04-04,1e-04,-1.2586,-1.153,0.4088,0.091,-0.2712
"11896",2014-04-07,1e-04,-1.1644,-0.4035,-0.0303,0.309,0.3859
"11897",2014-04-08,1e-04,0.5382,0.1224,-0.3107,-0.3428,0.1692
"11898",2014-04-09,1e-04,1.1302,0.3803,-0.5544,-0.4027,-0.1551
"11899",2014-04-10,1e-04,-2.0788,-0.6894,0.7514,0.6037,-0.0787
"11900",2014-04-11,1e-04,-0.9782,-0.5314,8e-04,0.3352,0.1457
"11901",2014-04-14,1e-04,0.6511,-0.4475,-0.2638,0.1279,0.1357
"11902",2014-04-15,1e-04,0.5176,-0.3919,-0.1483,-0.3159,0.316
"11903",2014-04-16,1e-04,1.064,-2e-04,-0.1126,-0.1189,-0.2957
"11904",2014-04-17,1e-04,0.2273,0.1206,-0.0304,-0.1394,-0.2272
"11905",2014-04-21,1e-04,0.3489,0.2306,-0.0256,-0.215,0.1758
"11906",2014-04-22,1e-04,0.5568,0.7285,-0.1025,-0.15,0.146
"11907",2014-04-23,1e-04,-0.2779,-0.4816,0.1855,-0.0122,-0.2971
"11908",2014-04-24,1e-04,0.0721,-0.2763,-0.1457,0.1929,0.2049
"11909",2014-04-25,1e-04,-0.9471,-0.9173,0.757,0.4626,0.0139
"11910",2014-04-28,1e-04,0.1089,-0.7591,0.2591,0.7037,0.5055
"11911",2014-04-29,1e-04,0.563,-0.2078,-0.3773,-0.5955,-0.0436
"11912",2014-04-30,1e-04,0.3404,0.2708,0.1811,0.1997,0.0478
"11913",2014-05-01,0,0.0753,-0.3763,-0.191,-0.6837,-0.2549
"11914",2014-05-02,0,-0.0265,0.3552,0.109,0.4084,-0.1373
"11915",2014-05-05,0,0.1307,-0.492,-0.2732,-0.1415,0.0861
"11916",2014-05-06,0,-0.8728,-0.6181,0.2718,0.3312,0.2031
"11917",2014-05-07,0,0.44,-0.7677,0.7148,-0.0699,-0.0934
"11918",2014-05-08,0,-0.2682,-0.6749,0.3432,0.8477,0.5684
"11919",2014-05-09,0,0.1575,0.6561,-0.2205,0.0094,0.0334
"11920",2014-05-12,0,1.1169,1.5062,-0.2857,-0.2698,-0.1521
"11921",2014-05-13,0,-0.0664,-1.0855,0.0821,-0.3455,-0.2094
"11922",2014-05-14,0,-0.4726,-1.2342,-0.204,-0.1215,0.0909
"11923",2014-05-15,0,-0.8365,0.235,-0.1664,-0.0615,0.1015
"11924",2014-05-16,0,0.341,0.3042,-0.0156,0.4128,0.2419
"11925",2014-05-19,0,0.4292,0.7175,-0.0599,-0.1382,0.0783
"11926",2014-05-20,0,-0.694,-0.8097,-0.1825,0.0701,0.2939
"11927",2014-05-21,0,0.7414,-0.186,-0.0944,0.1344,0.04
"11928",2014-05-22,0,0.3482,0.5401,-0.2923,-0.391,-0.0081
"11929",2014-05-23,0,0.4764,0.5867,-0.0312,-0.0375,-0.0355
"11930",2014-05-27,0,0.5889,0.6613,-0.3351,-0.3168,-0.0999
"11931",2014-05-28,0,-0.1316,-0.3233,0.0717,-0.3615,-0.1927
"11932",2014-05-29,0,0.4898,-0.319,-0.2237,-0.2244,-0.183
"11933",2014-05-30,0,0.0651,-0.6064,0.0434,0.2704,0.123
"11934",2014-06-02,1e-04,0.0708,-0.5945,0.296,0.5022,0.2265
"11935",2014-06-03,1e-04,-0.0375,-0.3695,-0.2719,-0.0494,0.2163
"11936",2014-06-04,1e-04,0.2551,0.2235,-0.0699,-0.0414,0.1423
"11937",2014-06-05,1e-04,0.7267,1.2675,-0.3256,0.0272,0.0759
"11938",2014-06-06,1e-04,0.5111,0.445,-0.1266,-0.0558,-0.3196
"11939",2014-06-09,1e-04,0.1869,1.0274,-0.1492,-0.5593,-0.0807
"11940",2014-06-10,1e-04,-0.0364,-0.165,0.0384,-0.2056,0.206
"11941",2014-06-11,1e-04,-0.3076,-0.2626,-0.1582,-0.3677,0.2833
"11942",2014-06-12,1e-04,-0.569,0.0732,-0.0908,-0.1984,0.0552
"11943",2014-06-13,1e-04,0.3064,-0.2608,-0.1369,-0.3562,-0.0916
"11944",2014-06-16,1e-04,0.141,0.1946,-0.3788,-0.3337,-0.1236
"11945",2014-06-17,1e-04,0.2944,0.5886,0.0317,-0.3092,-0.2244
"11946",2014-06-18,1e-04,0.6976,-0.3663,-0.2026,-0.2152,-0.1151
"11947",2014-06-19,1e-04,0.1687,-0.109,-0.1129,0.0165,-0.2177
"11948",2014-06-20,1e-04,0.2068,0.2242,-0.0346,0.0762,0.1235
"11949",2014-06-23,1e-04,0.0131,-0.1847,-0.1718,-0.013,0.2028
"11950",2014-06-24,1e-04,-0.6984,-0.3878,-0.1424,0.2731,0.0755
"11951",2014-06-25,1e-04,0.5117,0.3551,-0.1756,-0.0805,0.066
"11952",2014-06-26,1e-04,-0.0556,-0.2597,0.0106,-0.18,-0.1455
"11953",2014-06-27,1e-04,0.2881,0.5461,-0.2665,-0.08,-0.0709
"11954",2014-06-30,1e-04,0.1028,0.2364,-0.1266,-0.3407,-0.0333
"11955",2014-07-01,1e-04,0.6795,0.5404,-0.2809,0.1707,0.2164
"11956",2014-07-02,1e-04,-0.0308,-0.1798,0.1613,0.2171,0.0166
"11957",2014-07-03,1e-04,0.4963,0.3233,0.1383,0.2558,0.0376
"11958",2014-07-07,1e-04,-0.6104,-0.9883,0.4236,0.882,0.623
"11959",2014-07-08,1e-04,-0.7343,-0.43,0.5807,0.7251,0.3603
"11960",2014-07-09,1e-04,0.4474,-0.4379,-0.0665,-0.1105,-0.0254
"11961",2014-07-10,1e-04,-0.4851,-0.6434,0.2209,-0.0423,0.0895
"11962",2014-07-11,1e-04,0.0772,-0.311,-0.0957,-0.0259,-0.0818
"11963",2014-07-14,1e-04,0.4559,0.1441,-0.2239,0.1066,0.1067
"11964",2014-07-15,1e-04,-0.3293,-0.7088,0.2798,0.3623,0.1412
"11965",2014-07-16,1e-04,0.3759,-0.6387,0.1723,-0.1321,0.0274
"11966",2014-07-17,1e-04,-1.0967,-0.1865,0.2155,0.4279,0.098
"11967",2014-07-18,1e-04,1.0256,0.4633,-0.3111,-0.1328,0.3086
"11968",2014-07-21,1e-04,-0.217,-0.2992,-0.385,-0.2144,0.1888
"11969",2014-07-22,1e-04,0.51,0.4202,-0.06,0.0769,0.0731
"11970",2014-07-23,1e-04,0.1854,-0.0456,0.0456,-0.622,-0.9467
"11971",2014-07-24,1e-04,0.0243,-0.3108,0.0259,-0.0402,0.0595
"11972",2014-07-25,1e-04,-0.5033,-0.4862,0.1325,0.1171,-0.2127
"11973",2014-07-28,1e-04,-0.05,-0.4187,0.1186,0.1267,0.2833
"11974",2014-07-29,1e-04,-0.3663,0.4498,-0.1264,-0.5835,-0.0846
"11975",2014-07-30,1e-04,0.0529,0.304,-0.4558,-0.444,-0.0652
"11976",2014-07-31,1e-04,-1.9364,-0.2026,0.2484,0.1711,0.0018
"11977",2014-08-01,0,-0.3456,-0.167,0.3023,0.5896,0.1348
"11978",2014-08-04,0,0.7135,0.0789,-0.5275,-0.0921,0.2236
"11979",2014-08-05,0,-0.8876,0.6936,-0.1042,-0.0994,0.0776
"11980",2014-08-06,0,0.0304,0.4735,-0.0541,-0.0193,-0.2906
"11981",2014-08-07,0,-0.4902,-0.1279,-0.102,0.2131,-0.3619
"11982",2014-08-08,0,1.03,-0.2341,0.2119,0.0663,-0.0832
"11983",2014-08-11,0,0.4765,0.5172,-0.1891,-0.0645,-0.0935
"11984",2014-08-12,0,-0.2198,-0.4172,-0.0258,0.2145,0.1581
"11985",2014-08-13,0,0.6621,-0.1857,-0.2066,0.0575,-0.0372
"11986",2014-08-14,0,0.4204,-0.2116,-0.057,0.04,-0.3226
"11987",2014-08-15,0,0.0295,-0.2389,-0.0992,-0.0896,0.2722
"11988",2014-08-18,0,0.8518,0.6959,-0.0681,0.188,-0.1942
"11989",2014-08-19,0,0.4711,-0.0834,-0.0988,0.0232,0.2664
"11990",2014-08-20,0,0.1977,-0.551,0.3504,-0.0067,0.1552
"11991",2014-08-21,0,0.2467,0.0421,0.0281,0.0858,0.1544
"11992",2014-08-22,0,-0.1441,0.1826,-0.1588,-0.1095,0.0452
"11993",2014-08-25,0,0.4551,-0.2523,-0.1671,-0.2507,-0.1592
"11994",2014-08-26,0,0.2176,0.6433,-0.3276,-0.4717,-0.0229
"11995",2014-08-27,0,0.063,-0.2218,0.2522,0.0489,0.0064
"11996",2014-08-28,0,-0.1825,-0.3717,0.2554,0.195,0.1811
"11997",2014-08-29,0,0.3797,0.1742,-0.1002,-0.4022,0.0994
"11998",2014-09-02,0,0.0042,0.5706,-0.2473,0.422,-0.0534
"11999",2014-09-03,0,-0.0578,-0.4853,0.4122,-0.0891,0.0173
"12000",2014-09-04,0,-0.2385,0.006,-0.0493,0.3265,-0.003
"12001",2014-09-05,0,0.4378,-0.376,0.1352,-0.0604,0.1416
"12002",2014-09-08,0,-0.2769,0.5282,-0.2736,0.1193,-0.005
"12003",2014-09-09,0,-0.6317,-0.4341,0.2347,0.3163,0.1568
"12004",2014-09-10,0,0.3341,0.1554,-0.1895,-0.0502,0.3282
"12005",2014-09-11,0,0.1293,0.4604,-0.0278,-0.4008,0.0412
"12006",2014-09-12,0,-0.6582,0.007,0.0421,0.3284,-0.007
"12007",2014-09-15,0,-0.2881,-0.8186,0.7354,0.4813,0.0105
"12008",2014-09-16,0,0.7028,-0.3538,-0.1303,-0.0055,0.3804
"12009",2014-09-17,0,0.0801,0.0839,-0.2603,-0.0879,-0.251
"12010",2014-09-18,0,0.4527,0.2543,-0.1268,0.6147,0.3617
"12011",2014-09-19,0,-0.2361,-1.0727,0.0444,-0.0625,-0.0643
"12012",2014-09-22,0,-1.0084,-0.4298,0.212,0.6109,0.5169
"12013",2014-09-23,0,-0.5992,-0.3934,-0.2078,-0.0633,-0.0107
"12014",2014-09-24,0,0.7106,0.1422,-0.4279,0.1192,0.2621
"12015",2014-09-25,0,-1.5558,-6e-04,0.2762,0.1857,-0.0292
"12016",2014-09-26,0,0.8413,-0.1343,-0.3031,0.3479,0.2466
"12017",2014-09-29,0,-0.2416,0.0629,-0.1807,-0.1538,0.2049
"12018",2014-09-30,0,-0.4085,-0.9937,-0.0423,0.2689,0.001
"12019",2014-10-01,1e-04,-1.2926,-0.2916,-0.089,0.026,0.1569
"12020",2014-10-02,1e-04,0.0767,0.9888,-0.3845,-0.1478,-0.0568
"12021",2014-10-03,1e-04,0.9108,-0.2843,-0.311,0.1263,-0.2061
"12022",2014-10-06,1e-04,-0.1587,-0.715,0.2163,0.4815,0.3179
"12023",2014-10-07,1e-04,-1.5,-0.2324,0.1682,0.1835,0.2139
"12024",2014-10-08,1e-04,1.5889,-0.0704,-0.0559,-0.0378,0.2487
"12025",2014-10-09,1e-04,-2.1216,-0.3403,-0.1088,0.7461,0.4619
"12026",2014-10-10,1e-04,-1.3339,-0.183,0.3848,0.4097,-0.2198
"12027",2014-10-13,1e-04,-1.5518,1.2871,0.1893,0.0377,0.344
"12028",2014-10-14,1e-04,0.2341,0.8678,0.1216,0.2834,-0.4777
"12029",2014-10-15,1e-04,-0.4504,1.5975,-0.4514,-0.8512,-0.555
"12030",2014-10-16,1e-04,0.3839,0.7997,0.1881,-0.6827,-0.6466
"12031",2014-10-17,1e-04,1.0815,-1.2856,0.2465,0.9751,-0.1849
"12032",2014-10-20,1e-04,0.9259,0.059,-0.1825,-0.2161,-0.142
"12033",2014-10-21,1e-04,1.9239,-0.4186,-0.2088,0.1024,-0.1214
"12034",2014-10-22,1e-04,-0.8879,-0.5535,0.3274,0.3823,0.4629
"12035",2014-10-23,1e-04,1.2262,0.5536,0.0766,-0.3002,0.119
"12036",2014-10-24,1e-04,0.6017,-0.2733,0.3203,0.4346,-0.3625
"12037",2014-10-27,1e-04,-0.2166,0.0801,-0.0421,0.4344,0.1475
"12038",2014-10-28,1e-04,1.3737,1.4783,-0.106,-0.3672,-0.1517
"12039",2014-10-29,1e-04,-0.224,0.0598,0.3357,0.1207,0.4672
"12040",2014-10-30,1e-04,0.4968,0.1619,-0.0625,-0.4599,-0.3265
"12041",2014-10-31,1e-04,1.1532,0.2979,-0.0637,-0.1386,0.2694
"12042",2014-11-03,0,-0.0679,-0.2185,0.1515,0.2959,0.246
"12043",2014-11-04,0,-0.4626,0.0559,-0.0415,0.4269,0.1034
"12044",2014-11-05,0,0.4886,-0.2245,0.8785,0.365,0.0259
"12045",2014-11-06,0,0.381,-0.0099,-0.2115,0.0706,-0.222
"12046",2014-11-07,0,0.1989,-0.1442,0.0286,-0.4449,-0.0743
"12047",2014-11-10,0,0.2733,0.0203,-0.3728,-0.0469,0.1824
"12048",2014-11-11,0,0.1134,-0.0361,-0.3461,-0.1369,0.1306
"12049",2014-11-12,0,0.0555,0.58,0.1454,0.1609,-0.018
"12050",2014-11-13,0,-0.0932,-0.9251,-0.0576,0.4359,0.2899
"12051",2014-11-14,0,0.1343,-0.1326,-0.2181,-0.2119,0.0149
"12052",2014-11-17,0,-0.0218,-0.8395,0.398,0.3076,-0.2333
"12053",2014-11-18,0,0.5515,-0.0644,0.1247,-0.1352,-0.1333
"12054",2014-11-19,0,-0.2368,-0.7911,0.2198,0.4396,0.166
"12055",2014-11-20,0,0.3292,0.9609,-0.0634,-0.1282,-0.084
"12056",2014-11-21,0,0.5321,-0.3051,0.0222,-0.1519,-0.2354
"12057",2014-11-24,0,0.3183,0.9747,-0.1227,0.1599,-0.0811
"12058",2014-11-25,0,-0.0406,-0.0249,-0.0061,0.1963,-0.0742
"12059",2014-11-26,0,0.2803,0.0237,-0.1005,0.0602,0.1421
"12060",2014-11-28,0,-0.6087,-0.8007,-0.1058,0.7811,0.229
"12061",2014-12-01,0,-0.8989,-0.7403,0.5404,0.2517,0.2323
"12062",2014-12-02,0,0.5882,0.6484,-0.0074,0.2301,0.075
"12063",2014-12-03,0,0.523,0.4873,0.1698,0.016,0.031
"12064",2014-12-04,0,-0.2141,-0.4385,-0.2935,0.066,0.1362
"12065",2014-12-05,0,0.1455,0.7403,0.0098,0.0088,-0.1642
"12066",2014-12-08,0,-0.9474,-0.5512,-0.0844,0.275,0.3121
"12067",2014-12-09,0,0.1712,1.6745,-0.2231,-0.2946,-0.0768
"12068",2014-12-10,0,-1.7438,-0.6581,0.2354,0.0579,-0.0376
"12069",2014-12-11,0,0.4089,-0.1868,-0.0249,-0.1448,0.1739
"12070",2014-12-12,0,-1.5237,0.2205,-0.2524,-0.2733,0.1357
"12071",2014-12-15,0,-0.7682,-0.2475,-0.0326,0.3883,0.458
"12072",2014-12-16,0,-0.5852,0.5801,0.4894,-0.1499,-0.0796
"12073",2014-12-17,0,2.1799,0.9014,-0.4395,-0.3055,-0.3385
"12074",2014-12-18,0,2.1551,-0.854,-0.0782,-0.2641,0.2566
"12075",2014-12-19,0,0.4599,-0.3519,0.1253,-0.6654,-0.321
"12076",2014-12-22,0,0.3258,0.22,-0.0326,0.1588,0.2347
"12077",2014-12-23,0,0.2203,-0.04,0.3738,0.2209,-0.0891
"12078",2014-12-24,0,0.0588,0.4108,-0.0296,0.032,-0.0422
"12079",2014-12-26,0,0.3674,0.2697,-0.1264,-0.1693,-0.1722
"12080",2014-12-29,0,0.1241,0.1959,0.1448,-0.0183,-0.1571
"12081",2014-12-30,0,-0.4285,0.1944,0.2871,0.1582,-0.091
"12082",2014-12-31,0,-0.8791,0.3359,-0.269,-0.2923,-0.2559
"12083",2015-01-02,1e-04,-0.0235,-0.4646,0.1826,-0.0829,0.0757
"12084",2015-01-05,1e-04,-1.8294,0.0811,-0.0052,-0.0811,0.0302
"12085",2015-01-06,1e-04,-0.9663,-0.9251,0.0839,0.3295,0.0202
"12086",2015-01-07,1e-04,1.1123,0.2099,-0.2354,0.1281,0.0504
"12087",2015-01-08,1e-04,1.6873,-0.0442,-0.1444,0.238,0.2389
"12088",2015-01-09,1e-04,-0.755,-0.0055,0.0406,-0.0719,0.0866
"12089",2015-01-12,1e-04,-0.7786,0.2695,0.2419,-0.0206,-0.4772
"12090",2015-01-13,1e-04,-0.2276,0.2452,-0.0768,0.0917,0.1891
"12091",2015-01-14,1e-04,-0.5214,0.047,0.1391,-0.1127,0.362
"12092",2015-01-15,1e-04,-0.9199,-1.0087,0.672,0.3355,0.3441
"12093",2015-01-16,1e-04,1.3848,0.5405,-0.0833,-0.0444,0.1471
"12094",2015-01-20,1e-04,0.026,-0.7156,-0.3153,-0.0057,0.1555
"12095",2015-01-21,1e-04,0.4534,-0.8084,-0.0523,0.0801,0.1972
"12096",2015-01-22,1e-04,1.4717,0.417,-0.1508,0.1387,0.151
"12097",2015-01-23,1e-04,-0.4201,0.4154,-0.49,-0.2257,0.146
"12098",2015-01-26,1e-04,0.4399,0.6226,-0.034,-0.1745,-0.3591
"12099",2015-01-27,1e-04,-1.0026,0.6929,0.3734,-0.4446,-0.3314
"12100",2015-01-28,1e-04,-1.4068,-0.017,0.0065,0.581,0.2827
"12101",2015-01-29,1e-04,0.8484,0.1088,-0.5364,0.1494,-0.1786
"12102",2015-01-30,1e-04,-1.219,-1.2179,-0.7277,-1.0814,0.3008
"12103",2015-02-02,-1e-04,1.224,-0.5674,-0.1577,-0.1451,0.139
"12104",2015-02-03,-1e-04,1.5023,0.3436,0.2865,-0.0397,-0.1709
"12105",2015-02-04,-1e-04,-0.443,-0.1579,-0.1428,0.0545,-0.2083
"12106",2015-02-05,-1e-04,1.1522,0.3246,-0.1252,-0.3876,0.0652
"12107",2015-02-06,-1e-04,-0.3589,0.0974,-0.4096,0.0669,-0.0824
"12108",2015-02-09,-1e-04,-0.4098,-0.2177,0.022,0.0124,-0.047
"12109",2015-02-10,-1e-04,0.8624,-0.4351,-0.1517,0.1219,0.3036
"12110",2015-02-11,-1e-04,-0.0356,-0.0942,-0.0929,0.2749,0.1314
"12111",2015-02-12,-1e-04,1.0443,0.2748,-0.0183,0.1363,0.1775
"12112",2015-02-13,-1e-04,0.4738,0.2593,0.0959,0.0239,-0.3855
"12113",2015-02-17,-1e-04,0.1742,0.0409,-0.1897,0.1176,0.1182
"12114",2015-02-18,-1e-04,0.015,0.2743,-0.0443,0.0349,-0.2205
"12115",2015-02-19,-1e-04,-0.1019,0.1951,-0.4256,0.1402,0.0084
"12116",2015-02-20,-1e-04,0.5713,-0.3843,-0.2567,0.0708,-0.2887
"12117",2015-02-23,-1e-04,-0.0642,0.0809,0.0319,0.1475,0.1192
"12118",2015-02-24,-1e-04,0.2304,0.1975,0.3928,0.46,-0.1911
"12119",2015-02-25,-1e-04,0.0692,0.1074,-0.0038,-0.7619,-0.2472
"12120",2015-02-26,-1e-04,-0.1535,0.5821,-0.2933,0.0163,0.1074
"12121",2015-02-27,-1e-04,-0.2606,-0.1215,0.1886,-0.2714,-0.1345
"12122",2015-03-02,0,0.55,0.4124,0.1376,0.4748,0.2887
"12123",2015-03-03,0,-0.4051,-0.3764,0.0954,-0.0583,0.1002
"12124",2015-03-04,0,-0.3782,0.074,-0.2504,-0.2539,0.1475
"12125",2015-03-05,0,0.163,0.3001,-0.0639,-0.3173,-0.1943
"12126",2015-03-06,0,-1.3853,0.2951,-0.2188,-0.0346,0.2046
"12127",2015-03-09,0,0.2859,0.1135,-0.0719,0.6897,0.164
"12128",2015-03-10,0,-1.5521,0.1616,-0.1857,-0.25,0.0146
"12129",2015-03-11,0,-0.0203,0.6639,-0.3023,-0.302,-0.477
"12130",2015-03-12,0,1.1993,0.3555,0.12,0.2724,-0.0652
"12131",2015-03-13,0,-0.5523,0.2217,-0.1932,-0.3107,0.0384
"12132",2015-03-16,0,1.1764,-0.6985,-0.047,0.2286,0.0597
"12133",2015-03-17,0,-0.1749,0.4578,-0.1765,-0.0334,-0.1414
"12134",2015-03-18,0,1.2075,-0.4333,0.1501,-0.0258,-0.0013
"12135",2015-03-19,0,-0.4543,0.7997,-0.1905,0.1493,0.1095
"12136",2015-03-20,0,0.9384,-0.123,0.1344,0.5476,0.268
"12137",2015-03-23,0,-0.0953,0.2562,0.3576,0.2087,-0.0824
"12138",2015-03-24,0,-0.4573,0.6082,-0.1711,0.2754,0.067
"12139",2015-03-25,0,-1.4703,-1.3021,0.5265,-0.6817,-0.4731
"12140",2015-03-26,0,-0.2244,0.0334,-0.1024,0.3034,0.1807
"12141",2015-03-27,0,0.2472,0.4724,-0.0746,0.0077,-0.124
"12142",2015-03-30,0,1.1528,0.0243,0.1191,-0.1495,-0.2612
"12143",2015-03-31,0,-0.7125,0.4894,0.1098,0.0993,0.087
"12144",2015-04-01,1e-04,-0.2687,0.2293,0.1582,-0.4586,-0.0342
"12145",2015-04-02,1e-04,0.4002,-0.0704,0.0716,0.0258,-0.22
"12146",2015-04-06,1e-04,0.6575,-0.2954,-0.1409,0.0214,0.1856
"12147",2015-04-07,1e-04,-0.2131,-0.2371,-0.3644,-0.3849,0.0597
"12148",2015-04-08,1e-04,0.359,0.4783,-0.3435,-0.0255,0.0049
"12149",2015-04-09,1e-04,0.336,-0.6672,0.1746,-0.0584,-0.115
"12150",2015-04-10,1e-04,0.4603,-0.2103,0.1787,-0.1977,-0.7276
"12151",2015-04-13,1e-04,-0.3731,0.6525,-0.0661,0.0584,0.1189
"12152",2015-04-14,1e-04,0.1876,-0.2122,0.035,-0.3382,-0.1313
"12153",2015-04-15,1e-04,0.6181,0.2757,-0.1862,-0.5154,0.0445
"12154",2015-04-16,1e-04,-0.0413,-0.1303,-0.098,-0.0024,0.0388
"12155",2015-04-17,1e-04,-1.1305,-0.5625,0.2256,-0.068,-0.2899
"12156",2015-04-20,1e-04,0.8082,0.1445,-0.2288,0.4384,0.4785
"12157",2015-04-21,1e-04,-0.1003,-0.0326,-0.0358,0.0632,0.121
"12158",2015-04-22,1e-04,0.4139,-0.3862,-0.0971,-0.0836,0.2492
"12159",2015-04-23,1e-04,0.3544,0.2652,-0.1279,-0.4825,0.1108
"12160",2015-04-24,1e-04,0.1159,-0.6878,-0.4302,0.342,0.1592
"12161",2015-04-27,1e-04,-0.4798,-0.6505,-0.0341,0.2936,-0.0113
"12162",2015-04-28,1e-04,0.2467,0.1514,0.3109,-0.0037,0.0041
"12163",2015-04-29,1e-04,-0.393,-0.7476,-0.3508,-0.7375,-0.1986
"12164",2015-04-30,1e-04,-1.0727,-1.0753,0.5052,-0.0922,-0.0828
"12165",2015-05-01,0,0.9301,-0.0162,0.1372,0.8231,0.2929
"12166",2015-05-04,0,0.2971,0.2535,-0.0447,-0.0239,-0.0547
"12167",2015-05-05,0,-1.1558,0.0145,0.0103,0.1663,-0.2189
"12168",2015-05-06,0,-0.3353,0.5259,-0.0347,-0.027,-0.0407
"12169",2015-05-07,0,0.3357,0.1768,0.2868,0.2435,-0.1317
"12170",2015-05-08,0,1.2089,-0.5239,-0.1753,-0.0124,0.3329
"12171",2015-05-11,0,-0.3975,0.7783,-0.1826,0.214,0.2042
"12172",2015-05-12,0,-0.2241,-0.1668,-0.005,-0.3444,-0.1468
"12173",2015-05-13,0,0.0185,0.0985,0.0154,-0.0292,-0.177
"12174",2015-05-14,0,0.9735,-0.0958,-0.4445,0.4828,0.2091
"12175",2015-05-15,0,0.1066,-0.2048,0.2583,-0.0322,-0.146
"12176",2015-05-18,0,0.3346,0.9101,-0.2909,0.0208,0.0353
"12177",2015-05-19,0,-0.135,0.1149,-0.0576,0.6412,0.1317
"12178",2015-05-20,0,-0.0324,0.1349,0.1275,-0.3173,-0.2389
"12179",2015-05-21,0,0.2479,-0.4235,-0.2078,-0.2515,0.0522
"12180",2015-05-22,0,-0.2204,-0.0788,0.0334,-0.0764,-0.0321
"12181",2015-05-26,0,-1.0471,-0.1732,0.1347,-0.0758,-0.1185
"12182",2015-05-27,0,0.8653,0.3803,-0.2257,0.3042,0.5383
"12183",2015-05-28,0,-0.1207,0.0483,0.0483,-0.0343,-0.1385
"12184",2015-05-29,0,-0.5812,-0.018,-0.0032,-0.2283,-0.0906
"12185",2015-06-01,0,0.1531,0.0413,-0.4346,0.3853,0.0925
"12186",2015-06-02,0,0.0374,0.2206,0.0101,-0.3121,-0.293
"12187",2015-06-03,0,0.2646,0.9808,-0.1481,0.0936,-0.0092
"12188",2015-06-04,0,-0.8896,-0.0172,0.0398,0.3916,0.2092
"12189",2015-06-05,0,-0.0011,0.7286,-0.4271,-0.7066,-0.4404
"12190",2015-06-08,0,-0.6539,-0.0721,0.0819,0.1298,-0.0994
"12191",2015-06-09,0,-0.0026,-0.284,0.016,0.1652,0.0598
"12192",2015-06-10,0,1.1535,0.2473,-0.0785,-0.1246,0.1833
"12193",2015-06-11,0,0.1892,-0.0184,-0.0362,0.2744,0.2279
"12194",2015-06-12,0,-0.6182,0.4797,-0.0503,0.281,0.0218
"12195",2015-06-15,0,-0.4044,0.2592,-0.2705,-0.1965,-0.11
"12196",2015-06-16,0,0.4954,-0.0185,-0.1429,-0.1627,0.173
"12197",2015-06-17,0,0.1724,-0.2544,-0.0788,0.1321,0.0341
"12198",2015-06-18,0,0.9293,0.1893,-0.259,0.1158,-0.0262
"12199",2015-06-19,0,-0.4865,0.4273,0.017,0.3034,-0.2072
"12200",2015-06-22,0,0.585,0.0724,-0.2652,-0.0214,-0.2068
"12201",2015-06-23,0,0.1288,0.1352,-0.3086,-0.5007,-0.2607
"12202",2015-06-24,0,-0.7415,-0.1726,0.0208,0.2337,0.1566
"12203",2015-06-25,0,-0.2664,0.3567,-0.0554,0.2297,0.0096
"12204",2015-06-26,0,-0.0817,-0.2633,0.2544,0.2872,-0.2292
"12205",2015-06-29,0,-2.1517,-0.4086,0.2222,0.4267,0.1793
"12206",2015-06-30,0,0.2974,0.277,-0.617,-0.1834,-0.1578
"12207",2015-07-01,-2e-04,0.5478,-0.4673,0.2323,1.248,0.3414
"12208",2015-07-02,-2e-04,-0.0553,-0.6521,-0.0256,-0.211,-0.1207
"12209",2015-07-06,-2e-04,-0.4508,0.1355,-0.2411,0.6872,0.0761
"12210",2015-07-07,-2e-04,0.4993,-0.605,-0.1465,0.0427,0.2145
"12211",2015-07-08,-2e-04,-1.6516,-0.0543,0.1693,0.7329,0.4587
"12212",2015-07-09,-2e-04,0.2747,0.0076,-0.3146,-0.5103,-0.4396
"12213",2015-07-10,-2e-04,1.2686,0.2696,-0.094,0.4693,0.1531
"12214",2015-07-13,-2e-04,1.0253,-0.035,-0.4158,0.0456,-0.0277
"12215",2015-07-14,-2e-04,0.4722,0.0205,-0.1672,-0.7307,-0.053
"12216",2015-07-15,-2e-04,-0.2477,-0.6599,-0.1756,0.538,0.3538
"12217",2015-07-16,-2e-04,0.6973,-0.1322,-0.5732,0.165,0.0644
